ITEM_SEQ,ITEM_NAME,ENTP_NAME,CHART,PRINT_FRONT,PRINT_BACK,DRUG_SHAPE,COLOR_CLASS1,COLOR_CLASS2,LINE_FRONT,LINE_BACK,LENG_LONG,LENG_SHORT,THICK,CLASS_NAME,ETC_OTC_NAME,ITEM_PERMIT_DATE,FORM_CODE_NAME,MARK_CODE_FRONT_ANAL,MARK_CODE_BACK_ANAL,ITEM_IMAGE,MARK_CODE_FRONT_IMG,MARK_CODE_BACK_IMG,ITEM_ENG_NAME,EDI_CODE,last_updated
202102662,다누비아정25밀리그램(시타글립틴염산염수화물),주식회사케이에스제약,밝은 노란 주황색의 원형 필름코팅정제,마크,T1,원형,주황,,,,6.1,6.1,3.4,당뇨병용제,전문의약품,20210326,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQ2VIm7f0s,,,DANUVIA tab. 25mg,059001100,2024-12-11 2:56
202300102,피마듀오정60/5밀리그램,삼진제약(주),주황색의 모서리가 둥근 사각형 필름코팅정,FM65,,사각형,주황,,,,8.7,8.7,4.7,혈압강하제,전문의약품,20230106,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQ2VIm7f7u,,,Fima Duo 60/5mg ,647805440,2024-12-11 2:56
202300138,피마듀오정30/2.5밀리그램,삼진제약(주),흰색의 모서리가 둥근 사각형 필름코팅정,FM32,,사각형,하양,,,,6.6,6.6,3.8,혈압강하제,전문의약품,20230106,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQ2VIm7f8A,,,Fima Duo Tab. 30/2.5mg ,,2024-12-11 2:56
202002316,다포진정10밀리그램(다파글리플로진),삼진제약(주),노란색의 양면이 볼록한 다이아몬드형의 필름코팅 정제,SJ,D10,마름모형,주황,,,,11.0,8.0,4.4,당뇨병용제,전문의약품,20200402,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQ2VIm7f8S,,,Dapozin Tab. 10mg,647804980,2024-12-11 2:56
202300120,피마듀오정60/2.5밀리그램,삼진제약(주),노란색의 모서리가 둥근 사각형 필름코팅정,FM62,,사각형,노랑,,,,7.7,7.7,4.5,혈압강하제,전문의약품,20230106,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OQ2VIm7f8k,,,Fima Duo Tab. 60/2.5mg ,647805430,2024-12-11 2:56
198300065,종근당아목시실린캡슐500밀리그램,(주)종근당,"백색 내지 황백색의 결정성 가루가 들어있는 상부는 주홍색, 하부는 진한 노란색의 캡슐제",500 500,,장방형,빨강,갈색,,,20.7,6.9,7.4,"주로 그람양성, 음성균에 작용하는 것",전문의약품,19830421,"경질캡슐제, 산제",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O3Vwdlnguy,,,CKD Amoxicillin Cap.,643303130,2024-12-11 2:56
202200188,도베스정500밀리그램(도베실산칼슘수화물),(주)한국글로벌제약,흰색의 장방형 정제,K분할선G,5,타원형,하양,,-,,18.7,9.1,5.5,,전문의약품,20220110,나정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5FjrF,,,Dobes Tab. 500mg,693202470,2024-12-11 2:56
201507484,우비나캡슐,(주)서흥,흰색의 분말을 함유한 상하부 흰색의 경질캡슐제,SUH UBN,,장방형,하양,하양,,,18.8,6.2,6.7,간장질환용제,전문의약품,20151030,"경질캡슐제, 산제",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fjrp,,,Ubina Capsule,679601370,2024-12-11 2:56
202106248,노바프록센정(나프록센나트륨),주식회사 노바엠헬스케어,연한 파란색의 타원형 필름코팅정,NVM,7,타원형,파랑,,,,16.5,8.2,4.3,해열.진통.소염제,일반의약품,20210831,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5FjvT,,,Novaproxen Tab.,,2024-12-11 2:56
202106419,라이트도베실정500밀리그램(도베실산칼슘수화물),(주)라이트팜텍,흰색의 장방형 정제,L분할선D,500,타원형,하양,,-,,18.7,9.1,5.6,기타의 순환계용약,전문의약품,20210908,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fjwb,,,Lite Dobesil Tab. 500mg,690303460,2024-12-11 2:56
202200799,마그알파연질캡슐,메딕스제약(주),미황색의 유상 내용물을 함유한 암갈색의 장방형 연질캡슐,KD MG,,타원형,갈색,,,,24.7,8.6,8.6,기타의 비타민제,일반의약품,20220222,"연질캡슐제, 액상",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fjx9,,,Magalpha Soft Cap.,,2024-12-11 2:56
202105769,위엔자임듀얼정,주식회사 노바엠헬스케어,녹색의 타원형 필름코팅정,NVM,4,타원형,연두,,,,14.2,8.3,5.3,건위소화제,일반의약품,20210805,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5FjyH,,,Yienzyme Dual Tab.,,2024-12-11 2:56
200402701,클라리신정(클래리트로마이신),(주)한국파비스제약,황색의 장방형 필름코팅정,CVC,,장방형,노랑,,,,15.2,7.2,4.9,기타의 항생물질제제(복합항생물질제제를 포함),전문의약품,20041215,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5FjzP,,,Claricin Tablet,621800510,2024-12-11 2:56
202106745,에카에스정,(주)알피바이오,분홍색의 원형정제,E분할선E,,원형,분홍,,-,,11.0,11.0,4.9,해열.진통.소염제,일반의약품,20211006,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fk2B,,,EcaS Tab.,,2024-12-11 2:56
201908513,엠지플러스큐연질캡슐,(주)알피바이오,황색의 내용물이 든 암갈색의 장방형 연질캡슐,MQ,,타원형,갈색,,,,24.4,9.5,9.5,기타의 비타민제,일반의약품,20191218,"연질캡슐제, 현탁상",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fk2T,,,Mg plus Q Soft Cap.,,2024-12-11 2:56
197200376,코데날정,삼아제약(주),(내수용) 흰색의 원형 정제(수출용) 미황색의 원형 정제,마크,분할선,원형,하양,,,-,10.1,10.1,3.4,진해거담제,전문의약품,19720920,나정,"samA,5amA",,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1A3H02k0k,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938644048800074,,CODENAL  Tab.,,2024-12-11 2:56
202006563,모모드정(피나스테리드),(주)서흥,황갈색의 양면이 볼록한 팔각형 모양의 필름코팅정,SUH,,팔각형,분홍,,,,7.3,7.3,3.6,기타의 비뇨생식기관 및 항문용약,전문의약품,20200923,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fk3J,,,Momod Tab. 1mg(Finastaride),,2024-12-11 2:56
202202718,테네필플러스서방정10/500밀리그램,제일약품(주),주황색의 달걀형 서방성 필름코팅정,JI150,,타원형,분홍,,,,16.2,8.5,7.9,당뇨병용제,전문의약품,20220701,서방성필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFQrsr6pRI,,,Tenephil Plus SR Tab. 10/500mg,645406150,2024-12-11 2:56
202202717,테네필플러스서방정10/750밀리그램,제일약품(주),노란색의 달걀형 서방성 필름코팅정,JI175,,타원형,주황,,,,18.8,9.7,8.1,당뇨병용제,전문의약품,20220701,서방성필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFQrsr6pRa,,,Tenephil Plus SR Tab. 10/750mg,645406140,2024-12-11 2:56
202202716,테네필플러스서방정20/1000밀리그램,제일약품(주),분홍색의 달걀형 서방성 필름코팅정,JI210,,타원형,분홍,,,,20.3,10.7,9.1,당뇨병용제,전문의약품,20220701,서방성필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFQrsr6pRs,,,Tenephil Plus SR Tab. 20/1000mg,645406130,2024-12-11 2:56
201502808,제이카민정(펠라고니움시도이데스11%에탄올건조엑스(5.5~6.6→1)),(주)비보존제약,적갈색의 원형 필름코팅정,VVZ,PS,원형,주황,,,,8.2,8.2,3.7,기타의 호흡기관용약,전문의약품,20150511,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFQrsr6pSQ,,,J-CAMIN TAB.,658202830,2024-12-11 2:56
202003692,라독심정(세프포독심프록세틸),(주)라이트팜텍,흰색의 원형 필름코팅정제,LP,T,원형,하양,,,,8.9,8.9,4.5,"주로 그람양성, 음성균에 작용하는 것",전문의약품,20200521,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFQrsr6pU6,,,,690302850,2024-12-11 2:56
202202705,테립틴엠서방정10/500밀리그램,영진약품(주),주황색의 달걀형 서방성 필름코팅정,YJ150,,타원형,분홍,,,,16.2,8.5,7.9,당뇨병용제,전문의약품,20220701,서방성필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFQrsr6pWe,,,Teliptin M SR Tab. 10/500mg,642405030,2024-12-11 2:56
202202706,테립틴엠서방정10/750밀리그램,영진약품(주),노란색의 달걀형 서방성 필름코팅정,YJ175,,타원형,주황,,,,18.8,9.7,8.1,당뇨병용제,전문의약품,20220701,서방성필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFQrsr6pWw,,,Teliptin M SR Tab. 10/750mg,642405040,2024-12-11 2:56
202202704,테립틴엠서방정20/1000밀리그램,영진약품(주),분홍색의 달걀형 서방성 필름코팅정,YJ210,,타원형,분홍,,,,20.3,10.8,9.1,당뇨병용제,전문의약품,20220701,서방성필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFQrsr6pXC,,,Teliptin M SR Tab. 20/1000mg,642405050,2024-12-11 2:56
202200237,다파하나정10밀리그램(다파글리플로진프로판디올수화물),(주)에이프로젠바이오로직스,노란색의 양면이 볼록한 다이아몬드형의 필름코팅정,KS 10,,마름모형,주황,,,,11.1,8.0,4.0,당뇨병용제,전문의약품,20220113,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OONUeU7Qt6,,,Dapahana Tab. 10mg,645210640,2024-12-11 2:56
202200836,다파하나정5밀리그램(다파글리플로진프로판디올수화물),(주)에이프로젠바이오로직스,노란색의 원형 필름코팅정,KS D5,,원형,주황,,,,7.1,7.1,2.9,당뇨병용제,전문의약품,20220223,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OONUeU7Qtl,,,Dapahana Tab. 5mg,645210630,2024-12-11 2:56
201905439,싱글패스정(몬테루카스트나트륨),한림제약(주),베이지색의 모서리가 둥근 사각형 필름코팅정제,HLMTK,,사각형,분홍,,,,8.1,8.1,3.7,기타의 알레르기용약,전문의약품,20190731,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OONUeU7QuH,,,SINGLPASS Tab. (Montelukast Sodium),645306830,2024-12-11 2:56
201905269,울트론서방정,익수제약(주),연한 노란색의 장방형 서방성 필름코팅정,IKUL,,장방형,주황,,,,19.1,8.6,6.8,해열.진통.소염제,전문의약품,20190724,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OONUeU7Qun,,,Ultron SR Tab.,658502200,2024-12-11 2:56
201309148,엑스건정5/160밀리그램,건일바이오팜주식회사,어두운 노란색의 달걀형 필름코팅정제,KX2,,타원형,주황,,,,14.3,5.7,4.5,혈압강하제,전문의약품,20130830,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOiEvqwMUP,,,Exkuhn Tab. 5/160mg,073000490,2024-12-11 2:56
202300226,베믈리버정(테노포비르알라페나미드헤미타르타르산염),(주)대웅제약,노란색의 원형 필름코팅정,DW,T25,원형,주황,,,,8.2,8.2,4.1,간장질환용제,전문의약품,20230112,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOiEvqwMUh,,,Vemliver tab,641607790,2024-12-11 2:56
202107496,아로나민아이플러스정,일동제약(주),주황색의 타원형 필름코팅정,Λro E,,타원형,주황,,,,17.1,8.1,6.7,기타의 비타민제,일반의약품,20211116,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOiEvqwMUz,,,ARONAMIN EYE PLUS TABLET,,2024-12-11 2:56
202104811,파로자트씨알정25밀리그램(파록세틴염산염수화물),한림제약(주),분홍색의 원형 장용성 필름코팅정제,HL,25,원형,분홍,,,,7.5,7.5,5.1,정신신경용제,전문의약품,20210623,장용성필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlqFJEgBOy,,,Paroxat CR tab. 25mg,645306590,2024-12-11 2:56
202003566,리넬토정20밀리그램(리바록사반),한국휴텍스제약(주),갈색을 띤 빨간색의 원형 필름코팅정,R,20,원형,빨강,,,,6.1,6.1,2.9,혈액응고저지제,전문의약품,20200515,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUchcw,,,Rinelto Tab. 20mg,649105240,2024-12-11 2:56
202102199,리넬토정15밀리그램(리바록사반),한국휴텍스제약(주),빨간색의 원형 필름코팅정,R,15,원형,빨강,,,,5.8,5.8,2.5,혈액응고저지제,전문의약품,20210309,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUch9E,,,Rinelto Tab.15mg(Rivaroxaban Micronized),649105230,2024-12-11 2:56
202102198,리넬토정10밀리그램(리바록사반),한국휴텍스제약(주),분홍색의 원형 필름코팅정,R,10,원형,분홍,,,,5.8,5.8,2.2,혈액응고저지제,전문의약품,20210309,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUch8Q,,,Rinelto Tab.10mg(Rivaroxaban Micronized),649105220,2024-12-11 2:56
201903201,플루라온캡슐150밀리그램(플루코나졸),(주)라이트팜텍,"흰색분말이 충진된 상부는 암청색 ,하부는 담청색의 캡슐제",FRN 150mg,,장방형,파랑,파랑,,,19.2,6.4,6.9,기타의 화학요법제,전문의약품,20190517,"경질캡슐제, 산제",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlqFJEgBUS,,,,690301020,2024-12-11 2:56
200711697,이벤트정(방풍통성산건조엑스),오스틴제약(주),녹색의 원형 필름코팅정,WJ53,,원형,초록,,,,10.2,10.2,4.7,기타의 순환계용약,일반의약품,20071025,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlqFJEgBWv,,,Event Tab.(Bangpungtongsungsan Dry Ex),,2024-12-11 2:56
202001782,라넥사서방정500밀리그램(라놀라진),한국메나리니(주),"밝은 주황색의 양면이 볼록한 타원형이며, 한쪽 면에 500가 새겨져 있는 서방성 필름코팅정",500,,타원형,주황,,,,16.7,8.2,7.2,기타의 순환계용약,전문의약품,20200316,서방성필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NoOiJmZVsn,,,Ranexa Prolonged Release Tablet 500 mg (ranolazine),,2024-12-11 2:56
201906828,아루카정10밀리그램(몬테루카스트나트륨),(주)아리제약,베이지색의 모서리가 둥근 사각형 필름코팅정제,A23,,사각형,분홍,,,,8.1,8.1,3.6,기타의 알레르기용약,전문의약품,20190925,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nx4Buwxs-5,,,,058200210,2024-12-11 2:56
201906520,아루카츄정4밀리그램(몬테루카스트나트륨),(주)아리제약,양면이 볼록한 타원형의 씹어먹는 분홍색 정제,Λ+,17,타원형,분홍,,,,10.9,8.0,3.6,기타의 알레르기용약,전문의약품,20190918,추어블정(저작정),,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nx4Buwxs-N,,,,058200190,2024-12-11 2:56
201906612,아루카츄정5밀리그램(몬테루카스트나트륨),(주)아리제약,양면이 볼록한 원형의 씹어먹는 분홍색 정제,Λ+,19,원형,분홍,,,,9.6,9.6,4.1,기타의 알레르기용약,전문의약품,20190923,추어블정(저작정),,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nx4Buwxs-f,,,,058200200,2024-12-11 2:56
202102288,빌다브스정50밀리그램(빌다글립틴),대웅바이오(주),흰색 내지 밝은 노란색을 띠는 원형 정제,VV,마크,원형,하양,,,,8.1,8.1,3.1,당뇨병용제,전문의약품,20210315,나정,,D,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nx4Buwxt7J,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938661567700061,VILDAVS Tab. 50mg,694003640,2024-12-11 2:56
201901015,삼성리마프로스트정(리마프로스트알파덱스),삼성제약(주),흰색의 원형 정제,SS,LM,원형,하양,,,,6.7,6.7,2.9,기타의 순환계용약,전문의약품,20190219,나정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nx4BuwxtLf,,,Samsung Limaprost Tab.,642307420,2024-12-11 2:56
202200864,마그랑비연질캡슐,동아제약(주),황색의 내용물을 함유한 암갈색의 장방형 연질캡슐,MGR-V,,타원형,갈색,,,,24.4,9.6,9.6,기타의 비타민제,일반의약품,20220225,"연질캡슐제, 액상",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN5zt,,,Magrang B Soft Cap.,,2024-12-11 2:56
202202714,테네리칸엠서방정10/750밀리그램,동국제약(주),노란색의 달걀형 서방성 필름코팅정,TNV 마크,,타원형,주황,,,,18.8,9.8,8.1,당뇨병용제,전문의약품,20220701,서방성필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN5_g,,,Tenelikan M SR Tab. 10/750mg,653405130,2024-12-11 2:56
202107384,레브로신씨알서방정(레보드로프로피진),(주)이든파마,흰색 내지 연한 노란색 상부와 흰색 하부의 두층으로 이루어진 장방형 서방정,EDP,LDP,장방형,하양,,,,12.1,5.1,5.0,진해거담제,전문의약품,20211110,서방성다층정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN5-3,,,Levrocin CR Tab.,628902060,2024-12-11 2:56
202202031,락토폴정,(주)이든파마,노란색의 원형 필름코팅정,EN,,원형,노랑,,,,10.2,10.2,4.3,정장제,일반의약품,20220513,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN5-W,,,Lactopol Tab.,,2024-12-11 2:56
202201988,락토폴플러스정,(주)이든파마,노란색의 원형 필름코팅정,ENP,,원형,노랑,,,,10.2,10.2,4.5,,일반의약품,20220512,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN5-z,,,Lactopol plus tab.,,2024-12-11 2:56
202102861,테리움정20밀리그램(테네리글립틴이토실산염이수화물),하나제약(주),분홍색 원형의 필름코팅정제,HNT2,,원형,분홍,,,,7.1,7.1,3.1,당뇨병용제,전문의약품,20210401,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN63Q,,,Telium Tab. 20mg,657807690,2024-12-11 2:56
201905954,손페리서방정(에페리손염산염),위더스제약(주),흰색 내지 거의 흰색의 원형 서방정 필름코팅정,E03,,원형,하양,,,,8.2,8.2,4.2,골격근이완제,전문의약품,20190822,서방성필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN66J,,,Sonperi SR Tab.,052401440,2024-12-11 2:56
201402355,고려세파클러캡슐(세파클러수화물),고려제약(주),"미황색분말이 충진된 상부보라색, 하부흰색의 경질캡슐제",마크 CFC,,장방형,보라,하양,,,17.6,5.9,6.2,"주로 그람양성, 음성균에 작용하는 것",전문의약품,20140523,"경질캡슐제, 산제","1,I",,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN69a,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938644048800023,,Korean Drug Co. Cefaclor Cap.,642803420,2024-12-11 2:56
202002233,올메탄정40밀리그램(올메사르탄메독소밀),(주)엘앤씨바이오 ,흰색의 타원형 필름코팅정제,마크,40,타원형,하양,,,,15.2,7.2,4.8,혈압강하제,전문의약품,20200331,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN6Dc,,,Olmetan Tab. 40mg,060500660,2024-12-11 2:56
202002234,올메탄정20밀리그램(올메사르탄메독소밀),(주)엘앤씨바이오 ,흰색의 원형 필름코팅정,마크,39,원형,하양,,,,8.2,8.2,3.9,혈압강하제,전문의약품,20200331,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN6E3,,,Olmetan Tab. 10mg,060500650,2024-12-11 2:56
201904736,올메탄정10밀리그램(올메사르탄메독소밀),(주)엘앤씨바이오 ,흰색의 원형 필름코팅정,마크,38,원형,하양,,,,5.6,5.6,3.9,혈압강하제,전문의약품,20190715,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN6EL,,,Olmetan Tab. 10mg,060500640,2024-12-11 2:56
202001651,메가발탄정80밀리그램(발사르탄),(주)엘앤씨바이오 ,분홍색의 원형 필름코팅정,마크,80,원형,분홍,,,,8.1,8.1,3.6,혈압강하제,전문의약품,20200310,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODWhLtN6Eo,,,Mega Vartan Tab. 80mg,060500860,2024-12-11 2:56
